Question Number,Initials,Email,Location,Duration,Format,Questioner,Question Type,Difficulty,Asked At,Question Date,Question Time,Question Half Hour,Question Weekday,Added At (GMT),Tags,Site,Account,Question,Answer
20312,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,1 - Directional,"",2012-08-12 01:40:00 PM,2012-08-12,01:40:00 PM,01:30:00 PM,Sunday,2012-08-12 20:56:33 GMT,"",King Library Reference,King Reference,patron asked about use of scanner on 2nd floor,provided info
20309,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 01:42:00 PM,2012-08-12,01:42:00 PM,01:30:00 PM,Sunday,2012-08-12 20:42:49 GMT,Computer,King Library Reference,King Reference,I'd like to get on a computer but there are none available?,Helped patron reserve a computer.
20311,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-12 01:45:00 PM,2012-08-12,01:45:00 PM,01:30:00 PM,Sunday,2012-08-12 20:55:58 GMT,"",King Library Reference,King Reference,"patron lost card, concerned",""
20310,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-12 01:55:00 PM,2012-08-12,01:55:00 PM,02:00:00 PM,Sunday,2012-08-12 20:55:29 GMT,"",King Library Reference,King Reference,"helping patron buy bathing suit, computer site not working properly.",computer site still did work and were not able to purchase bathing suit
20313,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-12 02:03:00 PM,2012-08-12,02:03:00 PM,02:00:00 PM,Sunday,2012-08-12 21:03:27 GMT,books,King Library Reference,King Reference,I'm looking for this book by Charles Williams. And a bunch of other books too.,Helped the patron find things in the catalog and request the ones we didn't have available right now. :)
20314,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 02:07:00 PM,2012-08-12,02:07:00 PM,02:00:00 PM,Sunday,2012-08-12 21:08:00 GMT,"",King Library Reference,King Reference,helped patron get card,""
20315,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 02:08:00 PM,2012-08-12,02:08:00 PM,02:00:00 PM,Sunday,2012-08-12 21:08:14 GMT,"",King Library Reference,King Reference,helped patron reserve a computer,""
20316,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 02:12:00 PM,2012-08-12,02:12:00 PM,02:00:00 PM,Sunday,2012-08-12 21:12:33 GMT,Computer,King Library Reference,King Reference,The computer I reserved is not working.,Helped her reserve another.
20317,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 02:15:00 PM,2012-08-12,02:15:00 PM,02:00:00 PM,Sunday,2012-08-12 21:15:23 GMT,"",King Library Reference,King Reference,what does a and w for aw root beer stand for?,looked up answer in wikipedia and answered.  allen and wright
20318,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-12 02:16:00 PM,2012-08-12,02:16:00 PM,02:30:00 PM,Sunday,2012-08-12 21:16:13 GMT,"",King Library Reference,King Reference,where do you find books on traumatic brain injury and where are they located?,found book and explained books in range and showed floor map of 8th floor
20319,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 02:32:00 PM,2012-08-12,02:32:00 PM,02:30:00 PM,Sunday,2012-08-12 21:32:04 GMT,Computer,King Library Reference,King Reference,I made an incorrect booking for the computer.,Helped him get a computer for the right time frame for him. :)
20320,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-12 02:44:00 PM,2012-08-12,02:44:00 PM,02:30:00 PM,Sunday,2012-08-12 21:44:29 GMT,"",King Library Reference,King Reference,aid helping disabled lady use bathroom,assisted by putting sign on door to alert patrons that a male assistant was in the restroom helping a female patron with disabilities
20321,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-12 02:44:00 PM,2012-08-12,02:44:00 PM,02:30:00 PM,Sunday,2012-08-12 21:44:36 GMT,"",King Library Reference,King Reference,"",""
20322,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-12 02:48:00 PM,2012-08-12,02:48:00 PM,03:00:00 PM,Sunday,2012-08-12 21:48:12 GMT,information,King Library Reference,King Reference,What's a swing state?,""
20323,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 02:48:00 PM,2012-08-12,02:48:00 PM,03:00:00 PM,Sunday,2012-08-12 21:48:33 GMT,Computer,King Library Reference,King Reference,I need to use a computer.,Helped book a computer for the patron.
20328,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-12 03:00:00 PM,2012-08-12,03:00:00 PM,03:00:00 PM,Sunday,2012-08-12 22:47:57 GMT,"",King Library Reference,King Reference,relationship books by a particular business leadership writer,directed patron to the 2 floors where the books are located and wrote down call numbers for the books.
20324,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 03:21:00 PM,2012-08-12,03:21:00 PM,03:30:00 PM,Sunday,2012-08-12 22:21:38 GMT,"",King Library Reference,King Reference,extension,""
20325,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-12 03:27:00 PM,2012-08-12,03:27:00 PM,03:30:00 PM,Sunday,2012-08-12 22:27:12 GMT,"",King Library Reference,King Reference,national electrical code for 1965,found 1968
20326,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-12 03:44:00 PM,2012-08-12,03:44:00 PM,03:30:00 PM,Sunday,2012-08-12 22:44:50 GMT,ILL,King Library Reference,King Reference,There is a particular book I'm looking for. I want to know if it's available through interlibrary loan.,"Patron's local library is in Monterey; I advised him to ask at his library to see if it's available there, or get it through Link+. I'm not sure if our library systems are connected."
20327,KH,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 03:45:00 PM,2012-08-12,03:45:00 PM,03:30:00 PM,Sunday,2012-08-12 22:45:32 GMT,internet,King Library Reference,King Reference,"I'm trying to apply for a job online, but it's asking for a username and password.",Helped patron set up an account with Safeway.com to apply for the job he wanted.
20329,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,Phone (Remote),SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 03:48:00 PM,2012-08-12,03:48:00 PM,04:00:00 PM,Sunday,2012-08-12 22:48:23 GMT,"",King Library Reference,King Reference,patron wanting to delete pictures files in a word file,helped her delete
20330,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 03:49:00 PM,2012-08-12,03:49:00 PM,04:00:00 PM,Sunday,2012-08-12 22:49:06 GMT,"",King Library Reference,King Reference,wireless connection problem for public library patron,"tried to connect to wireless network, network not connecting."
20331,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-12 04:04:00 PM,2012-08-12,04:04:00 PM,04:00:00 PM,Sunday,2012-08-12 23:04:06 GMT,"",King Library Reference,King Reference,helped patron whose card did not allow him to reserve a RAC.  His card wouldn't allow him to reserve ,sent him to the info desk to make a new card. 
20332,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,1 - Directional,"",2012-08-12 04:04:00 PM,2012-08-12,04:04:00 PM,04:00:00 PM,Sunday,2012-08-12 23:04:53 GMT,"",King Library Reference,King Reference,"is the world coming to an end a hoax? (caller is named Patty).  Yes, this was a serious question",no
20333,Tm,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-12 04:39:00 PM,2012-08-12,04:39:00 PM,04:30:00 PM,Sunday,2012-08-12 23:39:25 GMT,"",King Library Reference,King Reference,"looking for a specific article in a linguistics journal (we don't have either in print or electronically), checked electronic journals index and print",ordered in interlibrary services after making an account
20334,Tm,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-12 04:43:00 PM,2012-08-12,04:43:00 PM,04:30:00 PM,Sunday,2012-08-12 23:43:32 GMT,"",King Library Reference,King Reference,what does imperial mean,explained 
20340,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-13 09:00:00 AM,2012-08-13,09:00:00 AM,09:00:00 AM,Monday,2012-08-13 16:37:55 GMT,"",King Library Reference,King Reference,"",""
20335,jt,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-13 09:01:00 AM,2012-08-13,09:01:00 AM,09:00:00 AM,Monday,2012-08-13 16:09:04 GMT,Yahoo craigslist internet computer_assistance,King Library Reference,King Reference,patron needs assistance with emailing someone from craigslist using his yahoo email. patron claims he is computer illiterate.,""
20353,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 09:07:00 AM,2012-08-13,09:07:00 AM,09:00:00 AM,Monday,2012-08-13 16:45:46 GMT,new Business list,King Library Reference,King Reference,did the new business list update yet?,""
20352,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 09:11:00 AM,2012-08-13,09:11:00 AM,09:00:00 AM,Monday,2012-08-13 16:45:27 GMT,new Business list,King Library Reference,King Reference,where is the new business list?,""
20351,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 09:12:00 AM,2012-08-13,09:12:00 AM,09:00:00 AM,Monday,2012-08-13 16:44:48 GMT,telephone reference desk,King Library Reference,King Reference,can I use your phone?,""
20336,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 09:12:00 AM,2012-08-13,09:12:00 AM,09:00:00 AM,Monday,2012-08-13 16:12:31 GMT,books CDs music,King Library Reference,King Reference,Music from the time of the Dorsey Brothers,3rd floor 780s
20337,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-13 09:13:00 AM,2012-08-13,09:13:00 AM,09:00:00 AM,Monday,2012-08-13 16:13:50 GMT,"",King Library Reference,King Reference,"",""
20350,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-13 09:20:00 AM,2012-08-13,09:20:00 AM,09:30:00 AM,Monday,2012-08-13 16:44:30 GMT,supplies,King Library Reference,King Reference,hand sanitizer,""
20354,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 09:25:00 AM,2012-08-13,09:25:00 AM,09:30:00 AM,Monday,2012-08-13 16:47:35 GMT,wireless sjpl_tech_support laptop,King Library Reference,King Reference,i cannot log on to the wifi (three patron reported this complaint at the same time),""
20349,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-13 09:30:00 AM,2012-08-13,09:30:00 AM,09:30:00 AM,Monday,2012-08-13 16:44:13 GMT,research,King Library Reference,King Reference,i need a book on honesty. i got in trouble in rehab and they told me i need to write a 500 word essay on it. i just need to copy the text in the book and put it in other words.,""
20342,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Wireless,"",2012-08-13 09:30:00 AM,2012-08-13,09:30:00 AM,09:30:00 AM,Monday,2012-08-13 16:38:19 GMT,"",King Library Reference,King Reference,"",""
20338,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 09:37:00 AM,2012-08-13,09:37:00 AM,09:30:00 AM,Monday,2012-08-13 16:37:42 GMT,Computer,King Library Reference,King Reference,"",""
20339,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Wireless,"",2012-08-13 09:37:00 AM,2012-08-13,09:37:00 AM,09:30:00 AM,Monday,2012-08-13 16:37:52 GMT,wireless,King Library Reference,King Reference,Cannot connect to wireless,""
20343,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 09:38:00 AM,2012-08-13,09:38:00 AM,09:30:00 AM,Monday,2012-08-13 16:38:26 GMT,Computer,King Library Reference,King Reference,Cannot login to library computer,tried another computer
20344,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 09:38:00 AM,2012-08-13,09:38:00 AM,09:30:00 AM,Monday,2012-08-13 16:38:38 GMT,Computer,King Library Reference,King Reference,"",""
20341,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-13 09:38:00 AM,2012-08-13,09:38:00 AM,09:30:00 AM,Monday,2012-08-13 16:38:11 GMT,transferred,King Library Reference,King Reference,"",""
20345,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 09:39:00 AM,2012-08-13,09:39:00 AM,09:30:00 AM,Monday,2012-08-13 16:39:06 GMT,branch storytime,King Library Reference,King Reference,When is story time at Almaden Library?,""
20346,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-13 09:39:00 AM,2012-08-13,09:39:00 AM,09:30:00 AM,Monday,2012-08-13 16:39:55 GMT,directory ready_ref,King Library Reference,King Reference,Where is the new business directory?,"Ready Reference, updated Monday morning"
20347,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-13 09:41:00 AM,2012-08-13,09:41:00 AM,09:30:00 AM,Monday,2012-08-13 16:41:51 GMT,phone_number_lookup,King Library Reference,King Reference,"",""
20348,jt,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-13 09:43:00 AM,2012-08-13,09:43:00 AM,09:30:00 AM,Monday,2012-08-13 16:43:31 GMT,printing internet computer_assistance,King Library Reference,King Reference,i need help printing something.,patron is printing something from his personal account. 
20355,CDM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,4 - Complex Strategy (Reference),"",2012-08-13 09:52:00 AM,2012-08-13,09:52:00 AM,10:00:00 AM,Monday,2012-08-13 16:52:23 GMT,books Legal,King Library Reference,King Reference,Books on how to write legal torts for personal injury?,"7th floor, K"
20356,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 09:58:00 AM,2012-08-13,09:58:00 AM,10:00:00 AM,Monday,2012-08-13 16:58:54 GMT,new Business list,King Library Reference,King Reference,calling to check if the new business list has been updated.,not yet.
20357,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 10:00:00 AM,2012-08-13,10:00:00 AM,10:00:00 AM,Monday,2012-08-13 17:00:29 GMT,directions,King Library Reference,King Reference,Where is the San Jose Social Security Office?,"2500 Fontaine Rd  San Jose, CA 95121"
20358,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 10:01:00 AM,2012-08-13,10:01:00 AM,10:00:00 AM,Monday,2012-08-13 17:01:17 GMT,directions,King Library Reference,King Reference,Where is the San Jose DMV?,"111 West Alma Ave  San Jose, CA"
20359,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,1 - Directional,"",2012-08-13 10:22:00 AM,2012-08-13,10:22:00 AM,10:30:00 AM,Monday,2012-08-13 17:22:47 GMT,"",King Library Reference,King Reference,Telephone number lookup,""
20360,RR,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-13 10:22:00 AM,2012-08-13,10:22:00 AM,10:30:00 AM,Monday,2012-08-13 17:22:57 GMT,"",King Library Reference,King Reference,Artist information,""
20361,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,1 - Directional,"",2012-08-13 10:23:00 AM,2012-08-13,10:23:00 AM,10:30:00 AM,Monday,2012-08-13 17:23:46 GMT,"",King Library Reference,King Reference,Weekly Registrar updated?,""
20362,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2012-08-13 10:24:00 AM,2012-08-13,10:24:00 AM,10:30:00 AM,Monday,2012-08-13 17:24:24 GMT,"",King Library Reference,King Reference,extension,""
20363,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2012-08-13 10:27:00 AM,2012-08-13,10:27:00 AM,10:30:00 AM,Monday,2012-08-13 17:27:06 GMT,"",King Library Reference,King Reference,"",""
20364,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 10:32:00 AM,2012-08-13,10:32:00 AM,10:30:00 AM,Monday,2012-08-13 17:32:56 GMT,"",King Library Reference,King Reference,What version of Microsoft Word does the library have?,""
20365,SPH,kinglibraryreference@gmail.com,2nd Floor,16-30 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 10:43:00 AM,2012-08-13,10:43:00 AM,10:30:00 AM,Monday,2012-08-13 17:43:11 GMT,"",King Library Reference,King Reference,Patron looking for specific law references.,"Sadly, we don't have any, they are too law-library/practice specific. Will try ILL."
20366,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,1 - Directional,"",2012-08-13 10:50:00 AM,2012-08-13,10:50:00 AM,11:00:00 AM,Monday,2012-08-13 17:50:29 GMT,"",King Library Reference,King Reference,magazines,""
20367,tp,tina.peterson@sjsu.edu,In Office,0-5 minutes,Email (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 10:53:00 AM,2012-08-13,10:53:00 AM,11:00:00 AM,Monday,2012-08-13 17:53:04 GMT,"",King Library Reference,King Reference,faculty quest re e reserves & affordable learning,""
20368,SPH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-13 10:54:00 AM,2012-08-13,10:54:00 AM,11:00:00 AM,Monday,2012-08-13 17:54:29 GMT,new_catalog,King Library Reference,King Reference,Patron trying to figure out the new catalog.,Helped.
20369,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 11:12:00 AM,2012-08-13,11:12:00 AM,11:00:00 AM,Monday,2012-08-13 18:12:56 GMT,"",King Library Reference,King Reference,"",""
20371,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 11:19:00 AM,2012-08-13,11:19:00 AM,11:30:00 AM,Monday,2012-08-13 18:19:46 GMT,"",King Library Reference,King Reference,"",""
20370,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 11:19:00 AM,2012-08-13,11:19:00 AM,11:30:00 AM,Monday,2012-08-13 18:19:39 GMT,"",King Library Reference,King Reference,"",""
20372,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 11:30:00 AM,2012-08-13,11:30:00 AM,11:30:00 AM,Monday,2012-08-13 18:30:25 GMT,"",King Library Reference,King Reference,"",""
20373,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 11:30:00 AM,2012-08-13,11:30:00 AM,11:30:00 AM,Monday,2012-08-13 18:30:28 GMT,"",King Library Reference,King Reference,"",""
20374,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-13 11:30:00 AM,2012-08-13,11:30:00 AM,11:30:00 AM,Monday,2012-08-13 18:30:34 GMT,"",King Library Reference,King Reference,"",""
20375,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-13 11:36:00 AM,2012-08-13,11:36:00 AM,11:30:00 AM,Monday,2012-08-13 18:36:03 GMT,change Machine,King Library Reference,King Reference,Where is the change machine?,""
20376,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 11:36:00 AM,2012-08-13,11:36:00 AM,11:30:00 AM,Monday,2012-08-13 18:36:58 GMT,"",King Library Reference,King Reference,"",""
20377,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 11:38:00 AM,2012-08-13,11:38:00 AM,11:30:00 AM,Monday,2012-08-13 18:38:17 GMT,"",King Library Reference,King Reference,"",""
20378,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-13 11:45:00 AM,2012-08-13,11:45:00 AM,11:30:00 AM,Monday,2012-08-13 18:45:47 GMT,location,King Library Reference,King Reference,Where can I get that book?,""
20379,tas,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 12:06:00 PM,2012-08-13,12:06:00 PM,12:00:00 PM,Monday,2012-08-13 19:06:07 GMT,"",King Library Reference,King Reference,saving articles to email to self,loaned ref desk USB
20380,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-13 12:08:00 PM,2012-08-13,12:08:00 PM,12:00:00 PM,Monday,2012-08-13 19:08:58 GMT,"",King Library Reference,King Reference,"",""
20381,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-13 12:09:00 PM,2012-08-13,12:09:00 PM,12:00:00 PM,Monday,2012-08-13 19:09:05 GMT,"",King Library Reference,King Reference,"",""
20382,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 12:17:00 PM,2012-08-13,12:17:00 PM,12:30:00 PM,Monday,2012-08-13 19:17:23 GMT,"",King Library Reference,King Reference,"",""
20383,tas,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Printing,"",2012-08-13 12:20:00 PM,2012-08-13,12:20:00 PM,12:30:00 PM,Monday,2012-08-13 19:20:09 GMT,printing public,King Library Reference,King Reference,buy a print card?,""
20384,tas,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Printing,"",2012-08-13 12:30:00 PM,2012-08-13,12:30:00 PM,12:30:00 PM,Monday,2012-08-13 19:30:47 GMT,public_computers printing,King Library Reference,King Reference,Dialog to name print jobs not showing up on Compuer 10 2nd floor,saved to USB and printed from disk
20385,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-13 12:33:00 PM,2012-08-13,12:33:00 PM,12:30:00 PM,Monday,2012-08-13 19:33:19 GMT,"",King Library Reference,King Reference,"",""
20386,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-13 12:33:00 PM,2012-08-13,12:33:00 PM,12:30:00 PM,Monday,2012-08-13 19:33:24 GMT,"",King Library Reference,King Reference,"",""
20387,tas,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-13 12:33:00 PM,2012-08-13,12:33:00 PM,12:30:00 PM,Monday,2012-08-13 19:34:00 GMT,"",King Library Reference,King Reference,hours open,""
20388,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 12:37:00 PM,2012-08-13,12:37:00 PM,12:30:00 PM,Monday,2012-08-13 19:37:28 GMT,"",King Library Reference,King Reference,"",""
20389,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 12:43:00 PM,2012-08-13,12:43:00 PM,12:30:00 PM,Monday,2012-08-13 19:43:53 GMT,"",King Library Reference,King Reference,"",""
20390,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 12:43:00 PM,2012-08-13,12:43:00 PM,12:30:00 PM,Monday,2012-08-13 19:43:55 GMT,"",King Library Reference,King Reference,"",""
20391,sl,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Librarian,4 - Complex Strategy (Reference),"",2012-08-13 12:46:00 PM,2012-08-13,12:46:00 PM,01:00:00 PM,Monday,2012-08-13 19:46:31 GMT,books articles,King Library Reference,King Reference,A SJSU student wants to know how to search books and journal articles ,teach him how to search catalog and get articles from subject cross search
20392,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-13 12:48:00 PM,2012-08-13,12:48:00 PM,01:00:00 PM,Monday,2012-08-13 19:48:22 GMT,phone_book,King Library Reference,King Reference,where is the phone book,""
20393,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-13 12:51:00 PM,2012-08-13,12:51:00 PM,01:00:00 PM,Monday,2012-08-13 19:51:45 GMT,"",King Library Reference,King Reference,"",""
