Question Number,Initials,Email,Location,Duration,Format,Questioner,Question Type,Difficulty,Asked At,Question Date,Question Time,Question Half Hour,Question Weekday,Added At (GMT),Tags,Site,Account,Question,Answer
67070,mr,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 11:00:00 AM,2013-01-12,11:00:00 AM,11:00:00 AM,Saturday,2013-01-12 19:00:58 GMT,book,King Library Reference,King Reference,looking for Nerds series by Michael Buckley,All checked out. didn't want to request
67071,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 11:12:00 AM,2013-01-12,11:12:00 AM,11:00:00 AM,Saturday,2013-01-12 19:12:52 GMT,Returns,King Library Reference,King Reference,"",""
67072,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 11:15:00 AM,2013-01-12,11:15:00 AM,11:00:00 AM,Saturday,2013-01-12 19:15:44 GMT,library_card,King Library Reference,King Reference,"",""
67073,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 11:18:00 AM,2013-01-12,11:18:00 AM,11:30:00 AM,Saturday,2013-01-12 19:18:40 GMT,movie,King Library Reference,King Reference,"",""
67074,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,4 - Complex Strategy (Reference),"",2013-01-12 11:22:00 AM,2013-01-12,11:22:00 AM,11:30:00 AM,Saturday,2013-01-12 19:22:41 GMT,catalog,King Library Reference,King Reference,"",""
67075,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 11:22:00 AM,2013-01-12,11:22:00 AM,11:30:00 AM,Saturday,2013-01-12 19:22:46 GMT,catalog,King Library Reference,King Reference,"",""
67076,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,4 - Complex Strategy (Reference),"",2013-01-12 11:27:00 AM,2013-01-12,11:27:00 AM,11:30:00 AM,Saturday,2013-01-12 19:27:58 GMT,catalog,King Library Reference,King Reference,"",""
67089,sl,kinglibraryreference@gmail.com,3rd Floor,6-15 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 11:30:00 AM,2013-01-12,11:30:00 AM,11:30:00 AM,Saturday,2013-01-12 20:11:33 GMT,email,King Library Reference,King Reference,a senior needed assistance in settting up an email acccount,""
67077,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 11:39:00 AM,2013-01-12,11:39:00 AM,11:30:00 AM,Saturday,2013-01-12 19:39:40 GMT,Computer,King Library Reference,King Reference,"",""
67078,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 11:41:00 AM,2013-01-12,11:41:00 AM,11:30:00 AM,Saturday,2013-01-12 19:41:15 GMT,media,King Library Reference,King Reference,"",""
67079,SG,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 11:43:00 AM,2013-01-12,11:43:00 AM,11:30:00 AM,Saturday,2013-01-12 19:43:01 GMT,supplies,King Library Reference,King Reference,Could I get a tissue?,Sure
67080,DO,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Librarian,4 - Complex Strategy (Reference),"",2013-01-12 11:44:00 AM,2013-01-12,11:44:00 AM,11:30:00 AM,Saturday,2013-01-12 19:44:30 GMT,interlibrary loan articles scholarly journals,King Library Reference,King Reference,"Please try to find this article, which ILL had failed to find for me.",""
67081,SG,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 11:54:00 AM,2013-01-12,11:54:00 AM,12:00:00 PM,Saturday,2013-01-12 19:54:13 GMT,microfiche-microfilm-machine IT,King Library Reference,King Reference,Computer attached to microfilm machine has missing or corrupted file,Called IT
67082,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,4 - Complex Strategy (Reference),"",2013-01-12 11:55:00 AM,2013-01-12,11:55:00 AM,12:00:00 PM,Saturday,2013-01-12 19:55:31 GMT,catalog,King Library Reference,King Reference,"",""
67083,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,4 - Complex Strategy (Reference),"",2013-01-12 11:55:00 AM,2013-01-12,11:55:00 AM,12:00:00 PM,Saturday,2013-01-12 19:55:36 GMT,catalog,King Library Reference,King Reference,"",""
67084,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 11:55:00 AM,2013-01-12,11:55:00 AM,12:00:00 PM,Saturday,2013-01-12 19:55:45 GMT,library_card,King Library Reference,King Reference,"",""
67085,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 12:01:00 PM,2013-01-12,12:01:00 PM,12:00:00 PM,Saturday,2013-01-12 20:01:35 GMT,library_card,King Library Reference,King Reference,"",""
67086,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 12:01:00 PM,2013-01-12,12:01:00 PM,12:00:00 PM,Saturday,2013-01-12 20:01:39 GMT,library_card,King Library Reference,King Reference,"",""
67192,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:05:00 PM,2013-01-12,12:05:00 PM,12:00:00 PM,Saturday,2013-01-12 23:18:09 GMT,library_card 1st circulation,King Library Reference,King Reference,customer asked for his library card number ,referred to circulation 1st floor
67194,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:10:00 PM,2013-01-12,12:10:00 PM,12:00:00 PM,Saturday,2013-01-12 23:27:14 GMT,books auto_repair 3rd_floor shleves,King Library Reference,King Reference,auto repair books(section) ,showed the section on 3rd floor and provided assistance
67101,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 12:10:00 PM,2013-01-12,12:10:00 PM,12:00:00 PM,Saturday,2013-01-12 20:36:42 GMT,computer help,King Library Reference,King Reference,Customer needed computer help,""
67088,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 12:10:00 PM,2013-01-12,12:10:00 PM,12:00:00 PM,Saturday,2013-01-12 20:10:34 GMT,city,King Library Reference,King Reference,where is the city of Marsala ,""
67187,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:15:00 PM,2013-01-12,12:15:00 PM,12:00:00 PM,Saturday,2013-01-12 23:13:02 GMT,book catalog link+ ILLiad request,King Library Reference,King Reference,"looking for the book ""In the Shadow"" ","catalog and link+ serach, and requested in ILiad  "
67090,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 12:17:00 PM,2013-01-12,12:17:00 PM,12:30:00 PM,Saturday,2013-01-12 20:17:48 GMT,book,King Library Reference,King Reference,need the following book  Ready for RICA : a test preparation guide for California's Reading Instruction Competence Assessment ,""
67091,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 12:18:00 PM,2013-01-12,12:18:00 PM,12:30:00 PM,Saturday,2013-01-12 20:18:47 GMT,books,King Library Reference,King Reference,need books about mathematics,""
67099,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 12:20:00 PM,2013-01-12,12:20:00 PM,12:30:00 PM,Saturday,2013-01-12 20:35:52 GMT,computer help,King Library Reference,King Reference,Customer needed computer help.,""
67184,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:20:00 PM,2013-01-12,12:20:00 PM,12:30:00 PM,Saturday,2013-01-12 23:08:59 GMT,books Section 3rd_floor,King Library Reference,King Reference,philosophy and martial arts section ,provided the info needed
67092,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,Phone (Remote),SJPL Librarian,1 - Directional,"",2013-01-12 12:22:00 PM,2013-01-12,12:22:00 PM,12:30:00 PM,Saturday,2013-01-12 20:22:55 GMT,book,King Library Reference,King Reference,"",""
67093,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:23:00 PM,2013-01-12,12:23:00 PM,12:30:00 PM,Saturday,2013-01-12 20:23:05 GMT,book,King Library Reference,King Reference,"",""
67094,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:23:00 PM,2013-01-12,12:23:00 PM,12:30:00 PM,Saturday,2013-01-12 20:23:18 GMT,card,King Library Reference,King Reference,"",""
67095,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:23:00 PM,2013-01-12,12:23:00 PM,12:30:00 PM,Saturday,2013-01-12 20:23:25 GMT,checkout,King Library Reference,King Reference,"",""
67096,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:23:00 PM,2013-01-12,12:23:00 PM,12:30:00 PM,Saturday,2013-01-12 20:23:31 GMT,book_lookup,King Library Reference,King Reference,"",""
67098,LS,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 12:24:00 PM,2013-01-12,12:24:00 PM,12:30:00 PM,Saturday,2013-01-12 20:34:39 GMT,floppy disk supplies,King Library Reference,King Reference,Do you have a floppy disk I can borrow for my resume?,""
67117,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 12:25:00 PM,2013-01-12,12:25:00 PM,12:30:00 PM,Saturday,2013-01-12 21:01:08 GMT,book request sjpl branch,King Library Reference,King Reference,request a book from a branch ,provided assistance 
67100,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 12:25:00 PM,2013-01-12,12:25:00 PM,12:30:00 PM,Saturday,2013-01-12 20:36:09 GMT,computer help,King Library Reference,King Reference,Customer needed computer help.,""
67097,SG,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 12:27:00 PM,2013-01-12,12:27:00 PM,12:30:00 PM,Saturday,2013-01-12 20:27:17 GMT,periodicals policy bound-journals,King Library Reference,King Reference,Can I take a journal upstairs?,"No, sorry.  They have to stay on this floor"
67115,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:27:00 PM,2013-01-12,12:27:00 PM,12:30:00 PM,Saturday,2013-01-12 20:59:44 GMT,learn_language French shelves,King Library Reference,King Reference,learn a language CD (French) ,providedhelp on shelves
67112,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 12:35:00 PM,2013-01-12,12:35:00 PM,12:30:00 PM,Saturday,2013-01-12 20:57:21 GMT,computer_assistance email attachment,King Library Reference,King Reference,customer wanted help in attaching a resume to email,provided help 
67110,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 12:40:00 PM,2013-01-12,12:40:00 PM,12:30:00 PM,Saturday,2013-01-12 20:55:05 GMT,computer_assistance,King Library Reference,King Reference,computer assistance ,""
67102,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:41:00 PM,2013-01-12,12:41:00 PM,12:30:00 PM,Saturday,2013-01-12 20:41:41 GMT,book_lookup,King Library Reference,King Reference,"",""
67103,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:41:00 PM,2013-01-12,12:41:00 PM,12:30:00 PM,Saturday,2013-01-12 20:41:46 GMT,book_lookup,King Library Reference,King Reference,"",""
67104,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:42:00 PM,2013-01-12,12:42:00 PM,12:30:00 PM,Saturday,2013-01-12 20:42:07 GMT,recommend a book,King Library Reference,King Reference,"",""
67105,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:42:00 PM,2013-01-12,12:42:00 PM,12:30:00 PM,Saturday,2013-01-12 20:42:16 GMT,recommend,King Library Reference,King Reference,"",""
67109,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:43:00 PM,2013-01-12,12:43:00 PM,12:30:00 PM,Saturday,2013-01-12 20:54:17 GMT,books checkout self-check_out circulation,King Library Reference,King Reference,where to checkout books? ,1st floor self-checkout or circulation desk
67108,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:45:00 PM,2013-01-12,12:45:00 PM,12:30:00 PM,Saturday,2013-01-12 20:52:19 GMT,copy_machine directional,King Library Reference,King Reference,where is the copy machine? ,directions
67106,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 12:48:00 PM,2013-01-12,12:48:00 PM,01:00:00 PM,Saturday,2013-01-12 20:48:16 GMT,books recession,King Library Reference,King Reference,need books about US recession and economics,""
67107,AJB,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 12:51:00 PM,2013-01-12,12:51:00 PM,01:00:00 PM,Saturday,2013-01-12 20:51:15 GMT,copy_machine 3rd_floor,King Library Reference,King Reference,copy machine help ,provided 
67111,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,2 - Printing,"",2013-01-12 12:56:00 PM,2013-01-12,12:56:00 PM,01:00:00 PM,Saturday,2013-01-12 20:56:47 GMT,printing,King Library Reference,King Reference,help printing wikipedia page of donald trump,"45 pages, too much didnt want "
67113,sl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 12:58:00 PM,2013-01-12,12:58:00 PM,01:00:00 PM,Saturday,2013-01-12 20:58:29 GMT,spelling,King Library Reference,King Reference,need to know how to spell this word phantasmagoria ,""
67114,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 12:59:00 PM,2013-01-12,12:59:00 PM,01:00:00 PM,Saturday,2013-01-12 20:59:40 GMT,newspapers,King Library Reference,King Reference,todays paper,yes
67116,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:00:00 PM,2013-01-12,01:00:00 PM,01:00:00 PM,Saturday,2013-01-12 21:00:12 GMT,Computer,King Library Reference,King Reference,does the computers save the info,no
67118,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:01:00 PM,2013-01-12,01:01:00 PM,01:00:00 PM,Saturday,2013-01-12 21:01:54 GMT,return,King Library Reference,King Reference,"",""
67119,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:03:00 PM,2013-01-12,01:03:00 PM,01:00:00 PM,Saturday,2013-01-12 21:03:54 GMT,rules,King Library Reference,King Reference,"",""
67120,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:04:00 PM,2013-01-12,01:04:00 PM,01:00:00 PM,Saturday,2013-01-12 21:04:12 GMT,"",King Library Reference,King Reference,where do i return?,""
67122,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 01:04:00 PM,2013-01-12,01:04:00 PM,01:00:00 PM,Saturday,2013-01-12 21:05:26 GMT,books,King Library Reference,King Reference,Accounting books? ,""
67121,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:05:00 PM,2013-01-12,01:05:00 PM,01:00:00 PM,Saturday,2013-01-12 21:05:12 GMT,"",King Library Reference,King Reference,wwe movies,""
67123,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 01:05:00 PM,2013-01-12,01:05:00 PM,01:00:00 PM,Saturday,2013-01-12 21:05:51 GMT,library_card,King Library Reference,King Reference,How do I check out books?,1st floor circulation desk
67124,lmg,kinglibraryreference@gmail.com,CA Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:07:00 PM,2013-01-12,01:07:00 PM,01:00:00 PM,Saturday,2013-01-12 21:07:15 GMT,"",King Library Reference,King Reference,Where are the high school yearbooks?,""
67125,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:08:00 PM,2013-01-12,01:08:00 PM,01:00:00 PM,Saturday,2013-01-12 21:08:40 GMT,book,King Library Reference,King Reference,"",""
67126,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:09:00 PM,2013-01-12,01:09:00 PM,01:00:00 PM,Saturday,2013-01-12 21:09:10 GMT,magazines newspapers,King Library Reference,King Reference,"1st time, where can i find magazines and newspaper",shown location
67128,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:10:00 PM,2013-01-12,01:10:00 PM,01:00:00 PM,Saturday,2013-01-12 21:19:39 GMT,books,King Library Reference,King Reference,Where can I find this YA non-fiction book?,Interfiled with the rest of the non-fiction. Assisted with locating the book.
67127,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 01:14:00 PM,2013-01-12,01:14:00 PM,01:00:00 PM,Saturday,2013-01-12 21:14:42 GMT,room,King Library Reference,King Reference,Where to get receipt printout for a room I reseved?,Print release station
67129,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:19:00 PM,2013-01-12,01:19:00 PM,01:30:00 PM,Saturday,2013-01-12 21:19:56 GMT,movies,King Library Reference,King Reference,Do you have wrestling movies?,""
67130,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 01:21:00 PM,2013-01-12,01:21:00 PM,01:30:00 PM,Saturday,2013-01-12 21:21:55 GMT,Computer,King Library Reference,King Reference,"i unplugged the computer to make sure my credit info wasnt saved, did i break the machine","no, should reset itself when plugged back in"
67131,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:23:00 PM,2013-01-12,01:23:00 PM,01:30:00 PM,Saturday,2013-01-12 21:23:39 GMT,item lookup,King Library Reference,King Reference,"how far back to magazines go to, looking for technical analysis of stocks and commodities ",given call number sent to stacks
67132,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:31:00 PM,2013-01-12,01:31:00 PM,01:30:00 PM,Saturday,2013-01-12 21:31:46 GMT,hours,King Library Reference,King Reference,hours of operation,given hours
67133,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 01:36:00 PM,2013-01-12,01:36:00 PM,01:30:00 PM,Saturday,2013-01-12 21:36:42 GMT,Scanner,King Library Reference,King Reference,scanner ,in use sent to the 2nd floor
67134,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:38:00 PM,2013-01-12,01:38:00 PM,01:30:00 PM,Saturday,2013-01-12 21:38:06 GMT,"",King Library Reference,King Reference,is this door the only way in and out? ,Yes it is
67135,lt,angie.miraflor@sjlibrary.org,Children's Room,6-15 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 01:38:00 PM,2013-01-12,01:38:00 PM,01:30:00 PM,Saturday,2013-01-12 21:38:56 GMT,"",King Library Reference,King Reference,do you have the book the pushcart war?,"Yes, but it is on the lower level"
67136,lt,angie.miraflor@sjlibrary.org,Children's Room,6-15 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 01:39:00 PM,2013-01-12,01:39:00 PM,01:30:00 PM,Saturday,2013-01-12 21:39:18 GMT,"",King Library Reference,King Reference,do you have any Arthur books??,Yes we do!
67137,lt,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:40:00 PM,2013-01-12,01:40:00 PM,01:30:00 PM,Saturday,2013-01-12 21:40:12 GMT,"",King Library Reference,King Reference,do you have a schedule for storytmes?,gave customer a calendar
67138,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 01:44:00 PM,2013-01-12,01:44:00 PM,01:30:00 PM,Saturday,2013-01-12 21:44:16 GMT,International Building Code,King Library Reference,King Reference,"",""
67139,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2013-01-12 01:44:00 PM,2013-01-12,01:44:00 PM,01:30:00 PM,Saturday,2013-01-12 21:44:41 GMT,photocopy,King Library Reference,King Reference,"",""
67140,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:46:00 PM,2013-01-12,01:46:00 PM,02:00:00 PM,Saturday,2013-01-12 21:46:15 GMT,bathroom,King Library Reference,King Reference,bathroom,""
67141,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:49:00 PM,2013-01-12,01:49:00 PM,02:00:00 PM,Saturday,2013-01-12 21:49:06 GMT,books,King Library Reference,King Reference,Where can I find psychology books? ,""
67142,KT,kinglibraryreference@gmail.com,3rd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:52:00 PM,2013-01-12,01:52:00 PM,02:00:00 PM,Saturday,2013-01-12 21:52:34 GMT,DVDs,King Library Reference,King Reference,Where can I find Spanish DVDs?,""
67143,RR,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 01:56:00 PM,2013-01-12,01:56:00 PM,02:00:00 PM,Saturday,2013-01-12 21:55:59 GMT,magazines,King Library Reference,King Reference,time magazine from the 1930s,yes
67144,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 01:56:00 PM,2013-01-12,01:56:00 PM,02:00:00 PM,Saturday,2013-01-12 21:56:55 GMT,borrowing,King Library Reference,King Reference,"",""
67145,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 01:56:00 PM,2013-01-12,01:56:00 PM,02:00:00 PM,Saturday,2013-01-12 21:56:56 GMT,borrowing,King Library Reference,King Reference,"",""
67146,lt,angie.miraflor@sjlibrary.org,Children's Room,6-15 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2013-01-12 01:57:00 PM,2013-01-12,01:57:00 PM,02:00:00 PM,Saturday,2013-01-12 21:57:34 GMT,book,King Library Reference,King Reference,do you have a book about johnny appleseed that is 80 pgs?,yes we do. 
67147,lmg,kinglibraryreference@gmail.com,CA Room,6-15 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 02:06:00 PM,2013-01-12,02:06:00 PM,02:00:00 PM,Saturday,2013-01-12 22:06:37 GMT,"",King Library Reference,King Reference,Patron looking for a number of books and needed help finding them,""
67148,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 02:07:00 PM,2013-01-12,02:07:00 PM,02:00:00 PM,Saturday,2013-01-12 22:07:45 GMT,catalog,King Library Reference,King Reference,"",""
67149,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 02:07:00 PM,2013-01-12,02:07:00 PM,02:00:00 PM,Saturday,2013-01-12 22:07:52 GMT,audiobooks,King Library Reference,King Reference,"",""
67150,HL,angie.miraflor@sjlibrary.org,Children's Room,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2013-01-12 02:10:00 PM,2013-01-12,02:10:00 PM,02:00:00 PM,Saturday,2013-01-12 22:10:25 GMT,tutoring,King Library Reference,King Reference,"",""
67151,EG,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 02:10:00 PM,2013-01-12,02:10:00 PM,02:00:00 PM,Saturday,2013-01-12 22:10:30 GMT,magazines,King Library Reference,King Reference,Can I take this magazine to another floor?,""
67152,DO,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 02:17:00 PM,2013-01-12,02:17:00 PM,02:30:00 PM,Saturday,2013-01-12 22:17:26 GMT,guitar music scales,King Library Reference,King Reference,Where can I find guitar books with musical scales.,""
67153,DO,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2013-01-12 02:18:00 PM,2013-01-12,02:18:00 PM,02:30:00 PM,Saturday,2013-01-12 22:18:12 GMT,service stations antique gas stations seventies,King Library Reference,King Reference,"Books on old service stations, in the 70s if possible.",""
67154,EG,accessgimlet@gmail.com,Periodicals,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2013-01-12 02:18:00 PM,2013-01-12,02:18:00 PM,02:30:00 PM,Saturday,2013-01-12 22:18:14 GMT,magazines,King Library Reference,King Reference,"",""
